,KSS,S&P 500,NASDAQ,DOW,VIXY,sentiment_snow,sentiment_stack
2020-07-20,-0.03838630041236746,0.008371797255140478,0.024815183704461674,0.0003343749114819161,-0.0473557804507192,0.06881259280643892,0.0
2020-07-21,0.05145833702371094,0.0016776293345603932,-0.008087671415323072,0.005961432673691647,0.00874091258529397,0.04560206170871624,0.75
2020-07-22,-0.03974036789489643,0.00573063059447243,0.002409889929493758,0.0061449034504601485,-0.010833369348032917,0.0,0.0
2020-07-23,0.02757529507552192,-0.012396378412246278,-0.023122266462264562,-0.013176553761272913,0.030123982935978066,0.23540119118259736,0.0
2020-07-24,-0.05593251078398653,-0.006209640024275487,-0.009435087829080757,-0.006868695170689776,0.00405681607695163,0.1000844804867324,0.3333333333333333
2020-07-27,-0.05316211792335235,0.007367928821482295,0.016564436663143667,0.004330593597192234,-0.028332854756234926,0.19581403833454175,0.3333333333333333
2020-07-28,0.024963851672545445,-0.0064944354186469155,-0.012816813572435137,-0.007759650933238049,-0.00584794425669477,0.14320095975984568,0.8
2020-07-29,-0.009413026159182714,0.01235178335174325,0.013449749880063422,0.006058011730212698,-0.02074155536067135,0.05309019187556899,0.16666666666666666
2020-07-30,-0.037013073047205136,-0.003757301763455345,0.0042468164226292515,-0.008549007792687746,0.023251994524568165,0.2046381991072698,0.0
2020-07-31,-0.0166670359272163,0.007641236242175609,0.014762315344023946,0.004348343492996065,-0.02068892718029547,0.19350540906002006,0.4
2020-08-03,0.01511621182568268,0.007155362664359899,0.014554004945440013,0.008893182754068363,-0.005990659665367826,0.08183206581397323,0.3333333333333333
2020-08-04,0.016419029628732318,0.0036054230261335363,0.003513112051638956,0.006134306259440336,-0.03050340467004009,0.10676520852097536,1.0
2020-08-05,0.05831693270813254,0.006409160435516981,0.0052171120714064045,0.013809173558849253,-0.020112443888396836,0.11172967190156773,0.2
2020-08-06,-0.005294867358165423,0.006407126020665288,0.009922056131983936,0.006794898232058699,-0.011350859865288943,0.15124196156161035,0.2222222222222222
2020-08-07,0.060851767831054726,0.0006328292699571136,-0.008778899986396027,0.0016964472883582715,-0.006872861869053004,0.07233705753322499,0.6
2020-08-10,0.03699998195165666,0.0027384652733921655,-0.0038782028046036032,0.012963857553101477,-0.030340698973538416,0.15926333786706595,0.2857142857142857
2020-08-11,0.016923788100363435,-0.008001055401377855,-0.01706064073159297,-0.0037682959678662087,0.04585196577842643,0.10649380172363188,0.25
2020-08-12,0.008142343409610842,0.013899502293613253,0.021053246932806857,0.010417275494988942,-0.05585447798851062,0.11595127926149135,0.5
2020-08-13,-0.028573365365251124,-0.0020492726761567326,0.0027440617564398195,-0.002867875064836767,0.0,0.07944225325388468,0.6666666666666666
2020-08-14,0.02729210588207609,-0.00017189739627809786,-0.002103201377037678,0.0012287379820978828,0.0009569597921075257,0.03528338579434249,0.2222222222222222
2020-08-17,0.0021345213654888617,0.002706177507423746,0.009971685238514993,-0.003087691909222201,-0.03901027200796792,0.06107681840957924,0.0
2020-08-18,-0.15863836739300474,0.002300740419816094,0.007261205084748923,-0.0024033187491454555,-0.009492978148740505,0.08738204072299623,0.25
2020-08-19,-0.021723526828174577,-0.004414123345181764,-0.005759198232592411,-0.0030715002464951624,0.019389093310520078,0.19447177676448715,0.0
2020-08-20,-0.03006965403939965,0.003153654768345504,0.01057419748384092,0.0016903270261821035,-0.010891162874930416,0.10935808150713576,0.16666666666666666
2020-08-21,-0.005277077284427278,0.0034351999829738133,0.004150258706173915,0.006847499436581472,0.004469843626088821,0.174537482110014,-0.25
2020-08-24,0.07588265277048256,0.009993615364901842,0.00598638840538257,0.013447535085349571,-0.003474795912937978,0.17727395550501376,0.5
2020-08-25,0.011216964636288296,0.003589899745540137,0.007594300757091332,-0.0021225175529036022,-0.0069861210913377825,0.1339775314787284,0.5
2020-08-26,0.004355111911690024,0.010144001344842835,0.017170911662010013,0.002950865998322172,0.022773310723288365,0.11025563910821733,0.6666666666666666
2020-08-27,0.01960386737401576,0.0016716460318093596,-0.0034108272995911904,0.005643724496003699,0.0313202962867436,0.13416414775858052,0.2
2020-08-28,0.02478493825416006,0.006710002849569463,0.006028072823257347,0.005655676617296379,-0.005231907884258646,0.06308068874677239,0.6
2020-08-31,-0.013485394162144448,-0.0021973751755091087,0.006802443899218247,-0.007841770734229314,0.04658504297309474,0.15979319806141934,0.25
2020-09-01,-0.018427230496859792,0.007496831420706229,0.013848761208684834,0.007555241873280494,0.018042957875318955,0.08769215417342074,0.2
2020-09-02,0.010908405496030671,0.015249050143870235,0.00973252980000261,0.015753402440457975,0.026468173789803817,0.2910084461096,0.3333333333333333
2020-09-03,0.024232245786544926,-0.03575759414218638,-0.050902123264931376,-0.02815045840473651,0.12429210145246028,0.10739637407725948,0.4
2020-09-04,0.02410854516002825,-0.008166280754274169,-0.012732881658742201,-0.0056505947674097,-0.08711623966267545,0.1036371806754885,0.2
2020-09-08,0.005825656772270982,-0.028148829086466876,-0.042011794020055504,-0.022735912476537834,-0.028938202481276765,0.2187449713952272,0.5
2020-09-09,-0.015762473401612187,0.019944760662180983,0.0267300283309595,0.015857810101621794,-0.05183885195815208,0.30960287175029805,0.3333333333333333
2020-09-10,-0.006375308330802909,-0.017741245925396498,-0.0201238125202714,-0.014633528491867054,0.011304664932713315,0.10447658572344734,0.0
2020-09-11,-0.025915354745683405,0.000532930158087197,-0.006066212098540191,0.0047485604759280875,-0.06310073626966561,0.17107143561460794,0.4
2020-09-14,0.0913386555550586,0.0126613350250242,0.018539894816271385,0.011775037705385571,-0.01593081900503135,0.09631151895519564,0.2
2020-09-15,-0.0103227445014622,0.005205785930499474,0.012017054569504637,8.107071393936849e-05,-0.0004866547429251966,0.08550440192729603,0.375
2020-09-16,0.029395111155390286,-0.00462964689215184,-0.01257621055099456,0.0013129602379429173,-0.005859432600554104,0.19666702105545056,0.6
2020-09-17,-0.023790394184742603,-0.008447949528552101,-0.01276744714546929,-0.004662630403638346,-0.02228370342888386,0.09776938961531527,0.3333333333333333
2020-09-18,0.006000849130864516,-0.011245576947828795,-0.01078174552456268,-0.008803627277671922,0.0005006372654405844,0.16645065215886162,0.25
2020-09-21,-0.08468307092791338,-0.011638564027299125,-0.0013425196710254994,-0.018601744108474705,0.03249916073275205,0.0363710493950556,0.0
2020-09-22,-0.032138886604612615,0.010463016398377434,0.017003087193005584,0.0051613304839115415,0.006760107672592053,0.15747989247058888,0.4
2020-09-23,-0.03270977906781258,-0.0240073389143749,-0.03062285686099564,-0.01942840379799371,0.05203886493744836,0.06855067789528968,0.25
2020-09-24,-0.015504159913543258,0.002983005554629159,0.003687290538664456,0.0019525944818727936,-0.01797694851848819,0.12176375112184527,0.5
2020-09-25,-0.01985300025751524,0.01585043922418805,0.022357268606905123,0.013281375673006579,-0.027347292289956915,0.13100805872317908,0.3333333333333333
2020-09-28,0.001541165425093638,0.015982191853854744,0.018517153054661506,0.01497889317299439,-0.0033516763029397545,0.12219196218044258,0.2857142857142857
2020-09-29,-0.05649428775855592,-0.004824282704444016,-0.0029077706291236183,-0.004775017065535181,-0.019860175077153652,0.28968560704182034,0.3636363636363637
